Gender,Senior Citizen,Partner,Dependents,Tenure Months,Phone Service,Multiple Lines,Internet Service,Online Security,Online Backup,Device Protection,Tech Support,Streaming TV,Streaming Movies,Contract,Paperless Billing,Payment Method,Monthly Charges,CLTV,Churn,Tenure_Group,Online Security_flag,Online Backup_flag,Device Protection_flag,Tech Support_flag,Streaming TV_flag,Streaming Movies_flag,Total_Services,Has_Addons,Has_Fiber,Has_Autopay,Is_Senior,Is_Family,Is_New_Customer,Avg_Charge
Female,No,No,No,28,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,No,Electronic check,56.05,4468,0,25-36,1,1,0,0,0,0,2,1,0,0,0,0,0,54.38035714285714
Female,No,Yes,No,55,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),89.8,5875,0,49-60,1,0,0,0,1,0,2,1,1,1,0,1,0,90.17454545454547
Male,No,No,Yes,55,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),19.1,4391,0,49-60,0,0,0,0,0,0,0,0,0,1,0,1,0,18.20909090909091
Female,No,Yes,Yes,20,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.35,2522,0,13-24,0,0,0,0,0,0,0,0,0,0,0,1,0,22.130000000000003
Female,No,Yes,Yes,62,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,Yes,Credit card (automatic),106.05,6361,0,61-72,0,1,0,1,1,1,4,1,1,1,0,1,0,108.12096774193549
Female,No,No,No,43,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),19.65,3678,0,37-48,0,0,0,0,0,0,0,0,0,1,0,0,0,18.122093023255815
Female,No,Yes,No,60,Yes,No,DSL,Yes,Yes,No,Yes,No,No,Two year,No,Bank transfer (automatic),59.85,4029,0,49-60,1,1,0,1,0,0,3,1,0,1,0,1,0,58.0575
Male,No,Yes,No,58,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Electronic check,86.1,5666,0,49-60,1,1,1,0,1,1,5,1,0,0,0,1,0,84.31896551724138
Male,No,No,Yes,7,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.45,5084,0,7-12,0,0,0,0,0,0,0,0,0,0,0,1,0,19.535714285714285
Male,No,Yes,Yes,2,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,97.1,5745,0,0-6,1,0,0,0,1,1,3,1,1,0,0,1,1,92.075
Male,Yes,No,No,37,No,No phone service,DSL,No,Yes,Yes,No,No,No,Month-to-month,No,Electronic check,36.65,2494,0,37-48,0,1,1,0,0,0,2,1,0,0,1,0,0,35.54054054054054
Female,Yes,Yes,Yes,65,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),103.9,5669,0,61-72,0,0,1,1,1,1,4,1,1,1,1,1,0,104.10923076923078
Female,No,Yes,Yes,39,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.75,3944,0,37-48,0,0,0,0,0,0,0,0,0,0,0,1,0,19.434615384615388
Male,No,No,No,68,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,24.55,6042,0,61-72,0,0,0,0,0,0,0,0,0,0,0,0,0,24.373529411764707
Female,No,Yes,Yes,62,No,No phone service,DSL,Yes,Yes,No,Yes,Yes,No,Two year,No,Bank transfer (automatic),48.7,5453,0,61-72,1,1,0,1,1,0,4,1,0,1,0,1,0,48.525000000000006
Female,No,Yes,No,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Electronic check,109.55,6452,0,61-72,1,1,1,0,1,1,5,1,1,0,0,1,0,113.40416666666667
Female,No,Yes,No,41,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),20.65,5062,0,37-48,0,0,0,0,0,0,0,0,0,1,0,1,0,21.35487804878049
Female,No,No,No,4,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,No,Electronic check,55.2,4042,0,0-6,1,1,0,0,0,0,2,1,0,0,0,0,1,55.1625
Male,No,No,No,53,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),24.05,4865,0,49-60,0,0,0,0,0,0,0,0,0,1,0,0,0,24.56415094339623
Male,No,Yes,No,39,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),20.45,2165,0,37-48,0,0,0,0,0,0,0,0,0,1,0,1,0,20.256410256410255
Male,No,Yes,No,63,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.25,4538,0,61-72,0,0,0,0,0,0,0,0,0,0,0,1,0,19.645238095238096
Male,No,No,No,15,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,26.35,2723,0,13-24,0,0,0,0,0,0,0,0,0,0,0,0,0,25.240000000000002
Female,No,Yes,No,13,Yes,No,DSL,No,No,No,No,No,No,One year,No,Electronic check,43.8,4369,0,13-24,0,0,0,0,0,0,0,0,0,0,0,1,0,45.58846153846154
Male,No,No,No,1,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,50.15,4014,0,0-6,0,1,0,0,0,0,1,1,0,0,0,0,1,50.15
Male,No,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.45,5925,0,0-6,0,0,0,0,0,0,0,0,0,0,0,0,1,20.45
Male,No,No,No,60,Yes,No,DSL,Yes,Yes,Yes,No,No,No,Two year,No,Electronic check,61.4,6209,0,49-60,1,1,1,0,0,0,3,1,0,0,0,0,0,60.6375
Male,No,Yes,No,40,Yes,Yes,DSL,No,Yes,No,Yes,Yes,No,One year,No,Credit card (automatic),70.75,5507,0,37-48,0,1,0,1,1,0,3,1,0,1,0,1,0,73.04375
Female,No,No,No,66,Yes,No,DSL,Yes,Yes,Yes,No,No,No,Two year,Yes,Bank transfer (automatic),61.15,5133,0,61-72,1,1,1,0,0,0,3,1,0,1,0,0,0,60.87045454545454
Male,No,Yes,Yes,42,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.25,4439,0,37-48,0,0,0,0,0,0,0,0,0,0,0,1,0,20.354761904761904
Female,Yes,No,No,66,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,One year,Yes,Credit card (automatic),63.85,4657,0,61-72,1,1,0,1,0,0,3,1,0,1,1,0,0,63.247727272727275
Male,No,No,No,49,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,No,Electronic check,98.7,6148,0,49-60,0,1,0,0,1,1,3,1,1,0,0,0,0,100.41938775510205
Female,No,No,No,41,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.0,5913,0,37-48,0,0,0,0,0,0,0,0,0,0,0,0,0,19.76341463414634
Female,No,Yes,Yes,41,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),19.3,4180,0,37-48,0,0,0,0,0,0,0,0,0,1,0,1,0,18.839024390243903
Female,No,Yes,Yes,23,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,No,Month-to-month,No,Mailed check,84.4,2177,0,13-24,1,1,0,1,0,0,3,1,1,0,0,1,0,84.2108695652174
Male,No,No,No,3,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,25.1,2013,0,0-6,0,0,0,0,0,0,0,0,0,0,0,0,1,26.599999999999998
Female,No,No,No,4,No,No phone service,DSL,Yes,No,Yes,Yes,No,Yes,Month-to-month,No,Mailed check,48.25,2682,0,0-6,1,0,1,1,0,1,4,1,0,0,0,0,1,50.5625
Female,No,Yes,Yes,52,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.85,5432,0,49-60,0,0,0,0,0,0,0,0,0,0,0,1,0,20.58653846153846
Female,No,No,No,11,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,94.2,2405,0,7-12,0,1,1,1,0,1,4,1,1,0,0,0,0,90.89999999999999
Female,No,Yes,No,2,Yes,No,DSL,Yes,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,62.15,5766,0,0-6,1,0,0,0,0,1,2,1,0,0,0,1,1,56.55
Female,No,Yes,No,26,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),79.3,5168,0,25-36,0,1,0,0,0,0,1,1,1,1,0,1,0,77.53076923076922
Male,No,Yes,Yes,24,Yes,No,DSL,Yes,No,Yes,No,No,No,One year,Yes,Credit card (automatic),56.25,3607,0,13-24,1,0,1,0,0,0,2,1,0,1,0,1,0,60.59375
Female,No,No,No,12,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.3,4177,0,7-12,0,0,0,0,0,0,0,0,0,0,0,0,0,20.558333333333334
Male,Yes,Yes,No,60,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,99.0,4763,0,49-60,0,0,0,1,1,1,3,1,1,0,1,1,0,100.29833333333333
Female,No,Yes,Yes,64,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Mailed check,90.6,5240,0,61-72,1,1,1,1,1,1,6,1,0,0,0,1,0,90.89765625
Male,No,Yes,No,66,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),85.9,5137,0,61-72,1,1,1,1,1,1,6,1,0,1,0,1,0,84.77727272727273
Female,No,No,No,60,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,One year,Yes,Bank transfer (automatic),79.2,5687,0,49-60,0,0,1,0,0,0,1,1,1,1,0,0,0,79.41666666666667
Male,No,Yes,Yes,17,Yes,Yes,DSL,Yes,No,Yes,No,Yes,No,One year,Yes,Bank transfer (automatic),70.35,2704,0,13-24,1,0,1,0,1,0,3,1,0,1,0,1,0,70.68529411764706
Male,No,Yes,Yes,42,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.35,3433,0,37-48,0,0,0,0,0,0,0,0,0,0,0,1,0,20.65
Male,No,No,No,1,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,50.15,3043,0,0-6,0,0,0,0,0,0,0,0,0,0,0,0,1,50.15
Female,No,Yes,Yes,47,Yes,No,DSL,No,Yes,No,Yes,No,Yes,Two year,No,Bank transfer (automatic),63.8,5144,0,37-48,0,1,0,1,0,1,3,1,0,1,0,1,0,63.984042553191486
Female,No,Yes,No,10,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,20.55,4907,0,7-12,0,0,0,0,0,0,0,0,0,0,0,1,0,25.275
Male,Yes,Yes,No,70,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),88.55,4097,0,61-72,1,1,1,1,1,1,6,1,0,1,1,1,0,90.09285714285714
Male,Yes,No,No,67,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),101.4,5269,0,61-72,0,0,1,0,1,1,3,1,1,1,1,0,0,102.10522388059702
Male,No,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,44.6,4864,0,0-6,0,0,0,0,0,0,0,0,0,0,0,0,1,44.6
Male,No,No,No,4,Yes,No,DSL,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),63.75,2624,0,0-6,0,1,0,1,1,0,3,1,0,1,0,0,1,56.55
Female,No,Yes,Yes,66,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,No,Bank transfer (automatic),109.25,5865,0,61-72,1,1,1,0,1,1,5,1,1,1,0,1,0,107.31060606060606
Female,No,No,No,12,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,84.6,4807,0,7-12,0,1,0,0,0,1,2,1,1,0,0,0,0,84.77916666666667
Female,No,No,No,24,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),20.45,4690,0,13-24,0,0,0,0,0,0,0,0,0,1,0,0,0,21.972916666666666
Male,No,No,No,26,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,85.75,3178,0,25-36,0,1,0,0,1,0,2,1,1,0,0,0,0,82.5576923076923
Male,No,Yes,No,57,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Two year,No,Electronic check,107.95,4687,0,49-60,0,0,1,1,1,1,4,1,1,0,0,1,0,104.73421052631579
Female,No,Yes,Yes,42,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,22.95,4650,0,37-48,0,0,0,0,0,0,0,0,0,0,0,1,0,24.148809523809526
Female,No,Yes,No,64,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),19.45,5113,0,61-72,0,0,0,0,0,0,0,0,0,1,0,1,0,19.15078125
Male,No,No,No,19,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),19.7,4431,0,13-24,0,0,0,0,0,0,0,0,0,1,0,0,0,20.342105263157894
Male,No,Yes,No,22,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),87.0,5233,0,13-24,0,0,1,0,1,0,2,1,1,1,0,1,0,84.12045454545455
Male,No,No,No,12,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),79.95,2968,0,7-12,0,0,0,0,0,1,1,1,1,1,0,0,0,86.95
Female,No,Yes,No,31,Yes,No,DSL,Yes,No,No,Yes,No,Yes,One year,Yes,Electronic check,64.0,5191,0,25-36,1,0,0,1,0,1,3,1,0,0,0,1,0,61.63709677419355
Female,No,No,No,11,Yes,No,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,64.9,2775,0,7-12,0,0,0,0,1,1,2,1,0,0,0,0,0,65.10000000000001
Male,No,Yes,Yes,68,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,25.75,5434,0,61-72,0,0,0,0,0,0,0,0,0,0,0,1,0,24.796323529411765
Female,Yes,Yes,Yes,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),90.15,4606,0,61-72,1,1,1,1,1,1,6,1,0,1,1,1,0,93.28402777777778
Male,Yes,No,No,67,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),116.1,5896,0,61-72,1,1,1,1,1,1,6,1,1,1,1,0,0,117.01268656716418
Female,No,No,No,60,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),104.95,5926,0,49-60,1,0,1,1,1,1,5,1,1,1,0,0,0,103.94583333333334
Male,No,Yes,Yes,58,No,No phone service,DSL,Yes,Yes,Yes,No,Yes,No,One year,No,Mailed check,50.0,4704,0,49-60,1,1,1,0,1,0,4,1,0,0,0,1,0,50.342241379310344
Male,No,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.45,2664,0,0-6,0,0,0,0,0,0,0,0,0,0,0,0,1,20.45
Female,No,Yes,No,37,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),19.85,5707,0,37-48,0,0,0,0,0,0,0,0,0,1,0,1,0,19.39189189189189
Male,No,No,No,13,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,19.95,2252,0,13-24,0,0,0,0,0,0,0,0,0,0,0,0,0,19.523076923076925
Male,No,No,No,43,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),26.45,3881,0,37-48,0,0,0,0,0,0,0,0,0,1,0,0,0,25.815116279069766
Female,No,No,No,6,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Mailed check,63.4,3909,0,0-6,1,1,1,1,1,1,6,1,0,0,0,0,1,58.13333333333333
Male,No,No,No,71,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,No,Two year,No,Bank transfer (automatic),53.95,4094,0,61-72,1,1,1,1,1,0,5,1,0,1,0,0,0,54.76971830985916
Female,No,Yes,Yes,72,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,Two year,Yes,Electronic check,95.1,5584,0,61-72,1,1,0,0,1,0,3,1,1,0,0,1,0,95.04374999999999
Female,Yes,No,No,6,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.1,4716,0,0-6,1,0,0,0,0,0,1,1,1,0,1,0,1,75.14999999999999
Male,No,Yes,Yes,12,No,No phone service,DSL,No,Yes,No,Yes,No,No,Month-to-month,No,Mailed check,35.5,2562,0,7-12,0,1,0,1,0,0,2,1,0,0,0,1,0,36.020833333333336
Female,No,Yes,No,21,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,One year,No,Electronic check,79.2,4900,0,13-24,0,0,1,1,0,0,2,1,1,0,0,1,0,82.97380952380952
Female,No,Yes,Yes,6,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,48.8,4538,0,0-6,0,0,0,1,0,0,1,1,0,0,0,1,1,49.55833333333334
Female,No,No,No,43,Yes,No,DSL,No,Yes,No,Yes,No,No,One year,No,Electronic check,55.45,3350,0,37-48,0,1,0,1,0,0,2,1,0,0,0,0,0,56.843023255813954
Female,No,Yes,Yes,35,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),25.4,5070,0,25-36,0,0,0,0,0,0,0,0,0,1,0,1,0,27.137142857142855
Male,Yes,Yes,No,32,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,93.5,5804,0,25-36,0,1,1,0,0,1,3,1,1,0,1,1,0,92.8375
Male,No,No,No,52,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),63.9,5380,0,49-60,1,1,1,1,1,1,6,1,0,1,0,0,0,64.13365384615385
Male,No,No,No,32,Yes,No,DSL,No,No,No,No,Yes,Yes,One year,Yes,Bank transfer (automatic),64.85,4895,0,25-36,0,0,0,0,1,1,2,1,0,1,0,0,0,62.8421875
Female,No,Yes,Yes,72,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),63.8,6107,0,61-72,1,1,1,1,1,1,6,1,0,1,0,1,0,65.05972222222222
Male,No,No,No,51,No,No phone service,DSL,Yes,No,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),44.45,6087,0,49-60,1,0,0,1,0,1,3,1,0,1,0,0,0,42.77549019607844
Male,No,Yes,Yes,68,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),19.95,6492,0,61-72,0,0,0,0,0,0,0,0,0,1,0,1,0,19.165441176470587
Male,Yes,Yes,No,8,No,No phone service,DSL,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,43.35,2560,0,7-12,0,1,1,0,0,1,3,1,0,0,1,1,0,46.425
Male,No,Yes,No,49,No,No phone service,DSL,No,Yes,No,No,Yes,Yes,Two year,No,Credit card (automatic),49.65,4283,0,49-60,0,1,0,0,1,1,3,1,0,1,0,1,0,49.18163265306123
Female,No,Yes,No,72,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Mailed check,85.1,4147,0,61-72,1,1,1,1,1,1,6,1,0,0,0,1,0,85.49166666666666
Male,No,No,No,54,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,No,Mailed check,89.8,4980,0,49-60,1,0,1,0,1,0,3,1,1,0,0,0,0,86.42592592592592
Female,No,Yes,Yes,50,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,No,Mailed check,103.05,5905,0,49-60,0,0,1,1,1,1,4,1,1,0,0,1,0,103.07
Female,No,Yes,No,69,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,116.0,4216,0,61-72,1,1,1,1,1,1,6,1,1,0,0,1,0,118.59202898550726
Male,No,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.9,3358,0,0-6,0,0,0,0,0,0,0,0,1,0,0,0,1,69.9
Male,No,Yes,Yes,68,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,Yes,Two year,No,Bank transfer (automatic),95.1,5748,0,61-72,1,1,0,1,0,1,4,1,1,1,0,1,0,98.28529411764706
Male,No,No,Yes,40,No,No phone service,DSL,Yes,Yes,No,Yes,No,No,One year,No,Mailed check,40.25,4288,0,37-48,1,1,0,1,0,0,3,1,0,0,0,1,0,39.10125
Male,No,Yes,Yes,31,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,25.75,5472,0,25-36,0,0,0,0,0,0,0,0,0,0,0,1,0,24.374193548387098
Female,Yes,No,Yes,33,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),105.35,4738,0,25-36,0,1,1,0,1,1,4,1,1,1,1,1,0,105.00151515151515
Male,Yes,Yes,No,55,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,113.6,5754,0,49-60,0,1,1,1,1,1,5,1,1,0,1,1,0,114.41272727272727
Male,No,Yes,Yes,68,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),24.0,5440,0,61-72,0,0,0,0,0,0,0,0,0,1,0,1,0,24.474999999999998
Female,No,Yes,Yes,12,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),19.4,3713,0,7-12,0,0,0,0,0,0,0,0,0,1,0,1,0,16.508333333333333
Male,No,Yes,No,71,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),86.1,6286,0,61-72,1,1,1,1,1,1,6,1,0,1,0,1,0,85.15352112676055
Male,No,No,No,40,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,102.65,3655,0,37-48,0,1,1,0,1,1,4,1,1,0,0,0,0,102.70374999999999
Female,No,Yes,Yes,64,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,One year,Yes,Electronic check,92.85,5206,0,61-72,0,1,1,0,0,1,3,1,1,0,0,1,0,93.44921875
Male,No,Yes,No,53,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,Yes,One year,No,Bank transfer (automatic),97.75,4488,0,49-60,0,1,0,1,0,1,3,1,1,1,0,1,0,95.15471698113207
Male,No,Yes,No,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,Two year,Yes,Credit card (automatic),97.95,4256,0,61-72,1,1,1,0,1,0,4,1,1,1,0,1,0,98.80902777777777
Male,No,No,No,46,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,19.95,4006,0,37-48,0,0,0,0,0,0,0,0,0,0,0,0,0,19.718478260869563
Male,No,No,No,40,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,24.6,2601,0,37-48,0,0,0,0,0,0,0,0,0,0,0,0,0,24.348750000000003
Male,No,No,No,12,No,No phone service,DSL,Yes,Yes,No,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),50.95,2716,0,7-12,1,1,0,1,1,0,4,1,0,1,0,0,0,50.479166666666664
Male,No,No,No,9,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,75.6,4990,0,7-12,1,0,0,0,0,0,1,1,1,0,0,0,0,73.50555555555555
Female,No,Yes,Yes,51,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,80.75,6032,0,49-60,0,0,0,1,0,0,1,1,1,0,0,1,0,80.7235294117647
Male,No,Yes,Yes,49,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),90.4,5804,0,49-60,0,1,1,0,1,0,3,1,1,1,0,1,0,91.72755102040816
Female,No,No,No,56,Yes,No,DSL,Yes,No,Yes,Yes,No,No,One year,Yes,Credit card (automatic),60.25,4835,0,49-60,1,0,1,1,0,0,3,1,0,1,0,0,0,58.620535714285715
Male,No,No,No,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,20.2,4267,0,0-6,0,0,0,0,0,0,0,0,0,0,0,0,1,13.925
Male,No,Yes,No,20,Yes,No,DSL,Yes,No,No,Yes,No,Yes,One year,Yes,Mailed check,64.15,5969,0,13-24,1,0,0,1,0,1,3,1,0,0,0,1,0,63.722500000000004
Female,No,Yes,Yes,26,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),20.25,5158,0,25-36,0,0,0,0,0,0,0,0,0,1,0,1,0,18.998076923076923
Male,No,No,No,51,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,99.0,5787,0,49-60,0,1,1,0,1,1,4,1,1,0,0,0,0,98.78725490196078
Female,No,No,No,4,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,80.3,3132,0,0-6,0,1,0,0,0,0,1,1,1,0,0,0,1,81.05
Female,No,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),19.55,5537,0,0-6,0,0,0,0,0,0,0,0,0,1,0,0,1,19.55
Male,No,Yes,Yes,27,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,No,Month-to-month,No,Electronic check,100.75,3160,0,25-36,1,1,0,1,1,0,4,1,1,0,0,1,0,103.46481481481482
Male,No,No,No,12,Yes,No,DSL,No,Yes,No,Yes,No,No,Month-to-month,Yes,Mailed check,53.75,5385,0,7-12,0,1,0,1,0,0,2,1,0,0,0,0,0,54.05416666666667
